Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
05:00 29-09-2017,4090.1,4248.0,4060.02,4220.01,185.563112,4075.2699999999995,129.723857142857,False,28.239088213933133,25.381594584056476,16.27235614432163,62.04225170093432,4165.447,3871.9865454545456,4132.8773506093385,4292.991614429456,4141.1050000000005,3989.2183855705453
09:00 29-09-2017,4234.99,4251.0,4131.68,4143.02,204.608176,4086.171,111.70569999999998,False,27.8105371161563,23.708480581409656,15.081771740092284,57.50332092309465,4160.4490000000005,3875.900181818182,4134.721468680367,4271.4364864894505,4153.606428571428,4035.7763706534065
13:00 29-09-2017,4145.03,4259.99,4101.01,4179.99,152.938417,4097.698,101.05856785714282,False,26.979333329939383,21.455946562371732,15.481758782702157,59.018773955226536,4158.448,3879.081818181818,4142.952110738483,4270.760204954585,4161.248571428571,4051.736937902558
17:00 29-09-2017,4146.96,4263.86,4106.0,4174.69,156.875343,4110.4325,85.19137142857127,False,26.247604959141217,19.703223048232463,14.053919316875005,58.70287392672087,4151.317,3882.9320000000002,4148.722636058758,4269.511627022683,4167.297857142857,4065.0840872630306
21:00 29-09-2017,4175.0,4298.0,4138.1,4214.0,123.327131,4125.825999999999,74.13816785714275,False,25.923948042519914,19.85383033325872,12.76926566318888,60.35941828498997,4154.717,3888.641090909091,4160.591247684439,4273.471775026925,4169.012142857143,4064.5525106873615
01:00 30-09-2017,4216.01,4300.0,4180.81,4300.0,169.846073,4146.7085,74.31123571428563,True,25.644434491562983,18.611301548014445,11.896338602554291,63.711566857729636,4167.9169999999995,3897.229090909091,4185.938293559995,4300.816147994908,4176.655,4052.493852005092
05:00 30-09-2017,4310.0,4345.0,4266.11,4324.99,109.083627,4165.608,77.11627857142841,True,25.85004297979452,20.39691743620365,11.34358791047781,64.62653308975513,4185.4169999999995,3905.224727272727,4211.220422003632,4331.281526305973,4185.5828571428565,4039.8841879797405
09:00 30-09-2017,4320.21,4358.99,4275.35,4353.98,119.090837,4184.907,83.8980892857141,True,26.17981531747356,20.212005419159805,10.772117421211071,65.68311474491355,4203.365,3914.116181818182,4237.176708912062,4360.7752566976615,4193.295714285714,4025.8161718737665
13:00 30-09-2017,4349.0,4380.0,4307.5,4368.98,130.618236,4199.706,96.37426785714267,True,26.695284963522983,20.605791217718018,10.288284943974494,66.23245865966688,4236.976000000001,3925.7805454545455,4261.140943655323,4396.764299996843,4206.794285714285,4016.824271431727
17:00 30-09-2017,4343.18,4379.95,4310.25,4378.51,68.387279,4214.1315,109.88159642857124,True,27.173935349140297,19.690155875789998,9.831116509965087,66.59013418456931,4265.817,3939.8438181818183,4282.480772081628,4429.626007435214,4221.830714285714,4014.0354211362137
21:00 30-09-2017,4378.49,4378.49,4265.02,4312.58,133.368146,4220.2605,117.73968928571406,True,26.71150444883624,18.26682514840508,12.001343645425056,61.82148080158796,4275.074,3952.6181818181817,4287.953358975878,4442.053412718289,4233.444285714286,4024.8351587102825
01:00 01-10-2017,4312.77,4335.82,4275.0,4335.82,85.839809,4227.4015,129.4475714285711,False,26.28210432712533,17.535277178840946,11.520715046611393,62.80968161097592,4294.354,3964.223818181818,4296.656384616626,4457.072021420057,4244.967142857143,4032.862264294228
05:00 01-10-2017,4335.82,4359.6,4288.0,4337.01,87.254644,4234.252,141.3046749999996,False,26.194074436019633,18.292782236485806,10.964040140801416,62.86149449671448,4310.056,3976.561090909091,4303.993405595422,4447.435243775929,4266.691428571428,4085.947613366928
09:00 01-10-2017,4337.01,4356.99,4240.04,4299.99,198.525474,4236.9515,149.50355357142823,False,25.161470842695252,16.859782640602027,13.317667026781985,60.118760133359054,4322.586,3990.3796363636366,4303.265513668981,4433.920890789191,4281.683571428572,4129.446252067953
13:00 01-10-2017,4290.17,4329.99,4270.01,4329.52,109.852914,4244.4275,154.92894999999982,False,24.202624648894044,16.1605628612183,12.765348150621197,61.528195078340886,4334.138000000001,4005.206,4308.039056638257,4439.500758530328,4289.505714285714,4139.5106700411
17:00 01-10-2017,4307.0,4406.52,4300.0,4378.48,112.122698,4254.9515,165.73409285714257,False,24.34987955805509,20.252799543002613,11.827236770234494,63.76321015748943,4341.986,4019.542,4320.846500885846,4438.604350882099,4306.324285714286,4174.044220546472
21:00 01-10-2017,4400.0,4560.0,4380.01,4419.85,127.648841,4268.4445,172.39346785714275,False,25.867812902651476,27.894069829372054,10.421711108083413,65.54365143476245,4351.472,4034.5234545454546,4338.847137088419,4447.739429476483,4323.457142857143,4199.1748562378025
01:00 02-10-2017,4411.0,4465.43,4405.15,4424.01,100.326522,4280.92,177.8660464285715,False,27.27732243691955,26.756901508949632,9.996845185355003,65.72192157639036,4358.475,4049.414545454546,4354.331293981433,4444.91413780457,4341.265714285714,4237.617290766859
05:00 02-10-2017,4434.22,4479.9,4401.0,4410.01,112.983763,4299.777,163.14311071428577,False,28.694464746190967,26.29949254450979,9.453596867450047,64.53903547821088,4362.5779999999995,4062.516909090909,4364.454695075718,4437.007168058062,4355.266428571428,4273.525689084794
09:00 02-10-2017,4419.99,4561.63,4390.0,4409.09,175.608363,4315.7265,145.56180357142873,False,30.557998164689426,28.707129491631168,8.386035165011526,64.4587843822185,4365.636,4073.627636363636,4372.57020506195,4443.019228846323,4363.058571428572,4283.09791401082
13:00 02-10-2017,4409.09,4433.11,4378.51,4419.94,85.917207,4325.723,138.3057107142858,False,32.05096658622002,27.63786647726189,8.85750851934371,64.99907365615863,4376.372,4085.874545454545,4381.182895050686,4451.8168256018525,4369.840714285715,4287.864602969577
