Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
06:15 09-12-2021,49381.95,49479.33,49253.4,49470.0,141.70501,49663.4475,-415.1144964285735,False,19.390912141158623,15.908645179022862,27.9593089375697,43.30882230766582,49493.405999999995,49683.848545454544,49508.090181601045,49691.91574953268,49529.83214285714,49367.74853618161
06:20 09-12-2021,49470.01,49517.08,49373.96,49405.93,124.84387,49630.094,-406.86213571428743,False,19.620286030767367,16.55710247115569,26.22729462229591,41.265498358644095,49473.925,49678.37872727273,49489.51560312812,49642.729812362864,49507.4,49372.07018763714
06:25 09-12-2021,49405.93,49405.94,49255.0,49315.27,92.75304,49591.7665,-402.93453928571654,False,20.467582113091797,15.468751407799305,29.683905567476142,38.55599232965265,49450.993,49670.34709090909,49457.83458437755,49653.53970057554,49489.833571428564,49326.12744228159
06:30 09-12-2021,49315.27,49315.27,48898.0,48974.72,602.40092,49535.496999999996,-426.3914964285734,False,22.578232012212506,12.937025903856375,38.828347365616345,30.609131621797033,49397.691000000006,49655.049818181826,49369.995569036175,49748.184431238704,49445.528571428564,49142.87271161842
06:35 09-12-2021,48974.72,49155.79,48922.5,49062.19,298.13313,49487.762,-421.2750857142873,False,24.538121204253166,11.776533084407925,35.34531976377657,34.27189979551002,49359.508,49642.72509090909,49314.03092012051,49753.03811865185,49406.58357142857,49060.12902420529
06:40 09-12-2021,49062.18,49251.9,49040.69,49200.93,171.23903,49456.685,-390.58950714285845,False,25.523489350471174,14.489143719168998,32.502629488230646,39.5953865440023,49332.167,49632.010363636364,49293.46711646223,49721.65616044318,49378.025714285715,49034.39526812825
06:45 09-12-2021,49200.93,49232.47,49050.0,49143.25,124.34305,49425.996999999996,-366.05519642857166,False,26.43847405767361,13.480440533019634,30.23986596276188,38.240000699918156,49295.338,49620.432181818185,49266.15491346909,49699.52477521955,49349.358571428565,48999.19236763758
06:50 09-12-2021,49143.25,49290.67,49140.46,49171.7,102.01214,49398.583,-334.06850000000054,False,26.77568386859577,14.949124055024377,28.482009702953743,39.31847123855314,49260.613,49611.693636363634,49248.98129283834,49674.873450170155,49325.35571428571,48975.837978401265
06:55 09-12-2021,49171.71,49216.39,49114.4,49206.95,100.40739,49380.8705,-302.7136714285726,False,27.208771630653732,14.339609270020812,28.36252618306473,40.669705816680754,49233.289,49602.24854545455,49241.33923959501,49656.270026538295,49308.42214285714,48960.574259175984
07:00 09-12-2021,49206.95,49243.79,49079.0,49081.5,152.30349,49355.195999999996,-289.86462857142857,False,27.776238336277522,13.389669027360936,27.90671202194342,37.53831715246428,49203.244,49590.588727272734,49212.27755966864,49633.48509143174,49280.36214285714,48927.23919428254
07:05 09-12-2021,49081.5,49152.62,48915.61,48969.9,186.89553,49323.32,-292.03683214285684,False,28.980536291316973,12.14363949846023,31.7250454410651,35.01381741158242,49153.234000000004,49576.93690909092,49168.20891245616,49603.58264506083,49241.673571428575,48879.76449779632
07:10 09-12-2021,48969.9,49076.74,48905.36,49040.01,119.81561,49295.283500000005,-273.0650428571422,False,30.137500609718877,11.323095604066499,29.985514787037353,37.78086523888569,49116.64200000001,49562.746181818184,49144.90001928231,49547.97791445382,49207.46357142857,48866.94922840332
07:15 09-12-2021,49040.01,49150.0,49026.19,49142.08,114.74478,49275.157999999996,-237.42551785714124,False,30.485641008000005,13.712822182666029,28.487921172584425,41.5920676467878,49099.323,49551.01836363636,49144.387288503705,49489.232907802674,49183.31285714286,48877.39280648305
07:20 09-12-2021,49142.09,49188.41,49090.2,49169.43,130.50317,49258.2425,-199.8633392857117,False,30.442107679696445,14.75204624883937,27.322230575302598,42.58405508808102,49118.794,49538.825090909086,49148.940508775755,49453.52218344488,49168.13285714285,48882.743530840824
07:25 09-12-2021,49169.43,49183.42,49003.35,49014.99,99.48572,49236.791000000005,-196.97588928571386,False,30.826277136864743,13.649235011506045,28.885315039759714,38.67931629359842,49114.074,49524.188727272725,49124.58587081652,49376.22993956651,49135.63214285714,48895.03434614777
