Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
21:00 24-10-2021,202.15,203.9,198.0,201.68,626308.33,197.9345,-6.016760714285709,True,33.55938558383101,28.660828086179247,15.507899420520369,62.218910595352135,195.211,176.06181818181818,196.13771669915258,206.89765250117952,196.77428571428572,186.65091892739193
01:00 25-10-2021,201.68,210.82,200.81,207.75,854732.2,198.797,-5.566635714285713,True,33.96731120937881,32.33513322552823,14.09992569303136,65.43692749324637,196.066,176.952,198.24904093567028,209.17535484677097,197.59285714285716,186.01035943894334
05:00 25-10-2021,207.75,212.7,205.62,207.9,755981.08,199.10649999999998,-4.215499999999999,True,34.511117946025706,31.96117573106007,13.187911763124157,65.51333640022429,197.482,177.85399999999998,200.0037607655484,210.44903595882502,197.95428571428573,185.45953546974644
09:00 25-10-2021,207.9,218.93,204.9,218.63,1345815.6,199.876,-0.8895642857142825,False,35.51487071843662,33.47051231185457,11.588303608347298,70.43482959466516,199.57,178.8810909090909,203.39034971726687,215.58579742591962,199.18857142857146,182.7913454312233
13:00 25-10-2021,218.62,218.75,209.88,210.4,839307.06,200.187,0.9880857142857185,False,36.446926864246755,30.917284582493465,10.704314207963714,63.15787409266399,200.954,179.80563636363638,204.6648315868547,217.11282564882575,199.7707142857143,182.42860292260283
17:00 25-10-2021,210.44,214.32,207.47,209.7,492335.02,200.3455,2.9024964285714354,False,36.77229530633135,29.07283730556138,12.164619990966628,62.579024622197466,202.51299999999998,180.74218181818182,205.5803167528811,218.59208780341558,200.5207142857143,182.449340768013
21:00 25-10-2021,209.73,214.2,207.5,208.63,577238.41,200.89249999999998,3.829700000000008,False,37.07442314540991,27.35392593932152,11.445395260724654,61.66959031595427,204.494,181.6710909090909,206.1348046159936,219.68682494309454,201.58428571428573,183.48174648547692
01:00 26-10-2021,208.63,209.43,205.58,209.34,428382.96,201.54500000000002,4.71267142857144,False,36.902601872438126,26.388430479707885,12.801650552361215,62.054758872297846,206.77000000000004,182.51436363636364,206.71756741308567,220.79545233467957,202.41214285714287,184.02883337960617
05:00 26-10-2021,209.35,211.7,207.25,207.28,495397.03,201.767,5.813042857142868,False,36.99548519267991,27.424713650552977,12.262876242515267,60.20702343648677,208.34499999999997,183.33472727272726,206.81982788343373,221.4147995221841,203.17785714285716,184.94091476353023
09:00 26-10-2021,207.28,208.35,202.36,206.57,589159.37,202.028,6.6395892857142975,False,35.98104092668998,25.847772355424226,16.251885564313035,59.56357613643099,208.788,184.11709090909088,206.77440463190032,221.65228560925175,204.06785714285712,186.4834286764625
13:00 26-10-2021,206.57,209.6,204.01,207.1,385858.93,202.2705,7.67705714285715,False,35.20328975017996,25.657303941076105,15.364018560402638,59.90032073684327,209.32999999999998,184.95945454545455,206.83360378973663,220.8199831378919,205.37357142857144,189.92715971925097
17:00 26-10-2021,207.11,207.6,196.36,199.85,692670.46,202.303,7.082257142857148,False,33.01507025410574,22.943139293824235,20.938529524489763,53.48658183150739,208.54000000000002,185.70527272727276,205.56385764614814,218.27137383643677,206.32142857142858,194.3714833064204
