Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
01:00 14-06-2021,1.5378,1.549,1.5286,1.5395,32667581.95,1.47336,0.021643642857142806,False,30.549967034482986,23.48608928838561,20.929215778593974,51.37149332365647,1.48418,1.5653127272727272,1.4973915479570534,1.5672559787025955,1.465842857142857,1.3644297355831185
05:00 14-06-2021,1.5394,1.5398,1.5056,1.516,41794535.35,1.472645,0.037545571428571345,False,28.486828161811097,22.37083212667967,23.12886750423194,49.15051664514802,1.48822,1.5608472727272726,1.5007749028739528,1.5700098434286855,1.4748,1.3795901565713147
09:00 14-06-2021,1.516,1.588,1.512,1.5804,77194768.73,1.4762650000000002,0.06283835714285707,False,27.32605434832102,26.559796038399124,20.768685510018166,54.78897712041437,1.49837,1.559169090909091,1.5152521932605068,1.5871861406167036,1.4878571428571428,1.388528145097582
13:00 14-06-2021,1.5804,1.595,1.54,1.5493,55004538.66,1.477865,0.08092374999999988,False,26.379454042004934,25.540754123028584,19.238656564046085,51.865475901183466,1.50819,1.556489090909091,1.5214427035767781,1.5951715388738248,1.4961857142857142,1.3971998896976037
17:00 14-06-2021,1.5494,1.5769,1.5416,1.5769,27429498.96,1.48214,0.09996199999999987,False,25.500468043282858,24.303236344988168,18.306492250927604,54.15089592536255,1.52224,1.5549,1.5315258483810004,1.6094017448055427,1.5046,1.3997982551944572
21:00 14-06-2021,1.5769,1.5878,1.5488,1.5728,32116533.41,1.4877150000000001,0.1128943928571428,False,24.907893895497626,24.50193989858881,17.308663854125392,53.75182167864346,1.53551,1.553403636363636,1.5390302395844548,1.6205347497452962,1.511542857142857,1.402550964540418
01:00 15-06-2021,1.5728,1.6094,1.571,1.5967,41470453.84,1.495695,0.12368785714285703,False,24.784320713104655,26.236610688271924,16.362942021034215,55.75272023717588,1.55317,1.5519563636363638,1.5495156505690992,1.6355578031193643,1.5199571428571428,1.4043564825949213
05:00 15-06-2021,1.5967,1.6109,1.5659,1.5762,43399419.26,1.504975,0.1237194999999999,False,24.511074586538474,24.544167313186783,16.038497373670687,53.656740488832355,1.56022,1.5497763636363637,1.5543673504656266,1.6411125260143744,1.528892857142857,1.4166731882713397
09:00 15-06-2021,1.5761,1.5895,1.5472,1.5558,37110460.22,1.5128850000000003,0.11704921428571424,False,23.683566086700548,23.039657672217775,17.765235325298427,51.62380438977426,1.56014,1.5476381818181817,1.5546278321991491,1.637745394617761,1.5374214285714287,1.4370974625250965
13:00 15-06-2021,1.5558,1.59,1.5536,1.558,39658802.49,1.5191500000000002,0.11016632142857136,False,22.927036129968496,21.87505826002339,16.810312740160143,51.83097882817155,1.56216,1.545389090909091,1.5552409536174856,1.6306725592957423,1.545842857142857,1.4610131549899719
17:00 15-06-2021,1.558,1.5673,1.5441,1.5552,22403393.56,1.523955,0.10342935714285706,False,21.920928526443166,21.096693995997253,17.66919629956122,51.53529946930063,1.56373,1.5434909090909092,1.5552335075052153,1.6037743214528655,1.5554928571428572,1.507211392832849
21:00 15-06-2021,1.555,1.5553,1.5274,1.5452,22670680.83,1.5274349999999999,0.09512964285714277,False,20.470255215940988,20.167335864898362,19.527650297769426,50.453269534634735,1.5666499999999999,1.541092727272727,1.553409233413358,1.5985777648871327,1.5583142857142858,1.5180508065414389
01:00 16-06-2021,1.5453,1.5754,1.5435,1.562,21530146.78,1.53159,0.08940982142857137,False,19.680330155149157,22.371631118685155,18.522920406049746,52.22705921695798,1.56481,1.5381127272727273,1.5549711909745656,1.5989938492293119,1.5587,1.518406150770688
05:00 16-06-2021,1.5619,1.574,1.5107,1.5207,32610561.45,1.53507,0.07229260714285712,False,18.55799028146034,20.155522212029492,21.820969720413743,47.798909682888855,1.56195,1.534669090909091,1.5487400653428263,1.6011294053968095,1.5574785714285715,1.5138277374603335
